Name,Age,City,Join_Date,Salary,Gender
Evelyn Newman,60.0,Los Angele,2020-08-28,10.0,
Terri Parker,,Los Angele,2019-11-25,234289.05562526808,Femle
Connor Brown,37.0,new york,2022-06-03,10.0,female
Richard Brown,40.0,New York,28/04/2023,9999999.0,femlae
,70.0,new york,23/10/2021,9999999.0,female
Martin Roberson,57.0,new york,2019-12-16,9999999.0,Femle
Chelsea Barker,66.0,Los Angeles,02/06/2020,,Mmale
,25.0,SF,2021-09-03,,femlae
Charles Roberson,30.0,SF,2020-02-14,2000000.0,Female
Sean Cooper,44.0,SF,2021-10-28,2000000.0,female
Reginald Campbell,,new york,2021-06-02,,Female
Leslie Juarez,,new york,2024-09-19,9999999.0,male
Anne Smith,64.0,New York,2022-12-17,9999999.0,Female
Toni Nichols,52.0,Los Angele,,2000000.0,female
Renee Macias,50.0,SF,,9999999.0,Femle
Crystal Gomez,59.0,san francisco,2023-05-24,,Femle
Raymond Johnson,26.0,Los Angeles,2023-06-10,2000000.0,
Angela Miller,66.0,LA,2020-06-11,10.0,
Daniel Liu,,San Francisco,2024-09-04,,female
Jeffery Smith,50.0,LA,06/06/2023,,Mmale
Richard Tran,69.0,SF,2024-07-01,10.0,Female
Haley Berry,67.0,LA,2022-03-19,149024.4345419897,Femle
Brent Mathews,70.0,LA,2023-06-14,,Femle
Scott Scott,52.0,New York,2024-09-28,189277.24071032522,femlae
Elizabeth Garcia,31.0,san francisco,2020-10-09,2000000.0,
Mrs. Tina King,52.0,Los Angele,2019-12-01,251646.6493175443,female
Lori Cox,56.0,san francisco,2021-03-13,9999999.0,female
Charles Patrick,,SF,08/07/2023,,
Brandi Vazquez,23.0,new york,2024-03-15,2000000.0,Female
Laura Estrada,57.0,Los Angele,2021-02-18,,Mmale
Vanessa Day,27.0,SF,03/09/2022,,Mmale
Sara Lin,32.0,SF,27/02/2020,294597.98524642014,Female
,25.0,LA,2020-12-19,,Male
Charles Martin,26.0,LA,2020-12-09,10.0,female
Margaret Williams,28.0,SF,2021-07-25,,female
Cody Hudson,67.0,New York,07/12/2021,2000000.0,Mmale
,52.0,San Francisco,2020-02-21,9999999.0,female
Shaun Ingram,61.0,LA,2020-01-31,10.0,
Jenny Gonzalez,26.0,San Francisco,2024-02-12,2000000.0,Female
William Ellison,28.0,San Francisco,2020-05-30,2000000.0,Mmale
Angela Fisher,58.0,SF,2020-11-12,2000000.0,Female
Daniel Smith,,SF,25/01/2024,,femlae
Lisa Becker,61.0,New York,2023-12-16,,Male
Paul Graves,68.0,san francisco,04/02/2023,2000000.0,
Christopher Allen,28.0,San Francisco,2024-06-12,2000000.0,female
Dr. Brooke Arias PhD,22.0,San Francisco,27/06/2020,240786.5924325918,
Frederick Ortiz,30.0,San Francisco,2022-03-27,2000000.0,female
Juan Schmidt,,San Francisco,,,
Mr. Cole Stephens,,SF,2024-05-10,10.0,female
Joshua Strickland,,SF,01/10/2024,2000000.0,Female
Jill Harper,38.0,san francisco,11/12/2023,,male
Lisa Fischer,62.0,new york,,9999999.0,male
Tammy Morris,61.0,San Francisco,2024-02-10,,femlae
Edward Bowman,,SF,03/08/2020,10.0,Femle
Jennifer Bradley,30.0,new york,2023-06-02,2000000.0,Femle
Isabella Maddox,67.0,San Francisco,2022-06-06,9999999.0,Femle
Michele Watkins,,San Francisco,23/03/2023,10.0,male
Courtney Lee,67.0,San Francisco,2022-08-09,9999999.0,femlae
Veronica Beasley,24.0,LA,2024-01-30,9999999.0,femlae
Anthony Bates,61.0,New York,24/02/2021,9999999.0,femlae
Jennifer Harper,69.0,new york,2022-06-28,,Mmale
Kimberly Cunningham,50.0,new york,2021-10-27,276733.7138076164,Female
Jonathan Ward,62.0,San Francisco,05/06/2022,10.0,Femle
Daniel Wade,49.0,Los Angele,2022-10-05,,Male
Madison Herrera,35.0,SF,2022-12-28,,Female
Gina Chavez,19.0,LA,2022-08-14,2000000.0,Female
Sandra Walls,33.0,SF,2021-11-07,9999999.0,
Jennifer Richards,50.0,San Francisco,,289964.17576567165,Femle
Matthew Mcdaniel,50.0,LA,2024-09-03,161516.99499602133,Male
Allison Barnett,29.0,Los Angele,2023-12-26,9999999.0,femlae
Darrell Hill,28.0,LA,2023-08-28,9999999.0,
Rickey Phelps,59.0,New York,2021-12-05,2000000.0,Female
Melissa Rodriguez,30.0,Los Angeles,2022-08-28,2000000.0,male
Wesley Webb,45.0,LA,23/12/2022,9999999.0,Mmale
Corey Ramos,48.0,Los Angele,2020-10-31,9999999.0,male
Amanda Davila,,Los Angele,2021-12-06,9999999.0,Femle
Troy Patterson,58.0,New York,2020-05-11,203540.0108935288,Femle
Allen Stein,25.0,Los Angele,2022-03-12,10.0,female
Steven Mccoy,51.0,San Francisco,2020-01-24,,Male
Sheryl Harris,53.0,san francisco,2022-05-05,9999999.0,
John Aguirre,,san francisco,2020-07-01,2000000.0,male
James Martin,32.0,san francisco,2022-01-25,10.0,male
Angela Williams,70.0,new york,2020-03-24,,femlae
William Banks,57.0,san francisco,,10.0,female
Paul Fisher,35.0,Los Angele,2021-11-24,,Male
David Coffey,27.0,New York,2021-08-11,2000000.0,femlae
Elizabeth Woods,50.0,San Francisco,2024-02-03,10.0,Female
Allison Taylor,48.0,San Francisco,2023-09-03,10.0,
Robin Contreras,35.0,LA,2021-08-23,,Femle
Samuel Martin,32.0,new york,2024-07-19,9999999.0,Male
Jacob Underwood,41.0,san francisco,2023-06-04,,Mmale
Taylor Brown,69.0,new york,2023-03-08,9999999.0,Femle
Stacy Thornton,18.0,Los Angeles,2019-12-03,2000000.0,Mmale
Ralph Lam,22.0,LA,2024-07-30,2000000.0,Mmale
Kirk Moore,63.0,San Francisco,,,
Sarah Smith,56.0,san francisco,26/12/2021,142339.37777502832,Male
Richard Farmer,53.0,SF,2020-02-10,,Male
Shelly Wise,68.0,San Francisco,2021-05-22,,female
Dana Robinson,,LA,,,female
Michael Humphrey,46.0,SF,02/12/2021,,Femle
Frank Santiago,,Los Angele,2019-11-22,2000000.0,Female
Jasmine Owens DVM,37.0,new york,2022-05-29,,
Debra Dodson,44.0,LA,2021-09-27,2000000.0,Female
,58.0,Los Angele,2023-09-24,2000000.0,Femle
Bryan Anderson,21.0,SF,2024-10-05,2000000.0,Female
Misty Hull,,San Francisco,,74701.05009577578,femlae
Willie Moran,68.0,San Francisco,2020-12-06,10.0,femlae
James Mcpherson,34.0,New York,16/01/2022,9999999.0,female
Angel Green,24.0,SF,2022-10-09,10.0,Femle
Madison Rodriguez,27.0,SF,2023-03-20,9999999.0,Female
Olivia Thomas,49.0,san francisco,2019-12-06,,Femle
Stephanie Davies,50.0,Los Angeles,2024-01-24,9999999.0,
Kristen Scott,39.0,new york,2023-09-08,9999999.0,femlae
,22.0,new york,2024-10-08,9999999.0,
Shawna Castillo,58.0,San Francisco,2023-10-20,2000000.0,male
Trevor Lee,70.0,New York,2022-03-02,10.0,Male
Holly Anderson,46.0,SF,2023-01-07,10.0,Femle
,21.0,LA,2020-03-11,10.0,
Zachary Lane,40.0,Los Angele,,,Female
Kristin Porter,67.0,Los Angele,,98939.38316459692,
Tiffany Robinson,22.0,Los Angele,03/05/2022,9999999.0,
Mr. Christopher Bowman,42.0,SF,2020-04-28,10.0,female
Virginia Galvan,18.0,New York,2021-08-12,10.0,male
Julia Carpenter,23.0,New York,12/05/2024,,Female
Amanda Keith,19.0,Los Angeles,2022-08-04,9999999.0,Female
Cynthia Park,,LA,2023-11-06,,femlae
Danny Joseph,62.0,SF,2023-01-19,2000000.0,Femle
Robin Cross,21.0,LA,,10.0,Female
Robert Curtis,68.0,San Francisco,2022-11-14,9999999.0,male
Regina Perez,35.0,New York,2024-10-18,9999999.0,Male
Jennifer White,69.0,SF,,2000000.0,female
Philip Buchanan,51.0,LA,2024-08-10,,Mmale
Susan Davis,33.0,Los Angeles,2023-12-22,2000000.0,female
,26.0,San Francisco,2023-02-07,9999999.0,Female
Ryan Parker,57.0,San Francisco,2024-09-17,2000000.0,female
Shelia Dean,40.0,Los Angele,2022-01-05,2000000.0,Mmale
Melissa Raymond,,San Francisco,2022-02-15,,
Michael Garcia,45.0,new york,,,Femle
Nancy Lewis,38.0,san francisco,27/04/2020,,Female
Rachael Velez,67.0,Los Angeles,21/07/2023,,Female
Sean Miller,31.0,LA,2019-12-31,87262.68598423165,Male
Latasha Miller,,San Francisco,2023-07-22,10.0,Mmale
Tracey Ellis,,SF,17/04/2023,,Male
Jeffrey Black,55.0,Los Angeles,2021-04-15,,Mmale
Lisa Gould,28.0,New York,2020-01-15,10.0,Female
Christopher Ochoa,23.0,Los Angeles,2021-03-08,,femlae
Candace Stephenson,,San Francisco,2024-04-21,,
Tyler Patton,58.0,SF,2024-06-12,2000000.0,Male
,,san francisco,2022-03-31,2000000.0,Female
Erica Chapman,64.0,New York,2024-05-18,9999999.0,
Ann Cole,40.0,Los Angele,2020-02-28,295459.115057841,femlae
Charles Miller,65.0,Los Angele,2020-12-06,,female
Julie Chavez,30.0,san francisco,2020-04-09,10.0,female
Robert Kennedy,27.0,san francisco,30/12/2022,,
,18.0,new york,2022-05-24,,male
Leslie Crosby,,Los Angele,09/01/2020,10.0,
Matthew Sanchez,41.0,San Francisco,2021-06-06,,Mmale
Brad Walter,43.0,Los Angeles,2022-08-20,2000000.0,female
Sheena Mcdonald,34.0,new york,2020-01-29,2000000.0,Male
Jennifer Walker,47.0,San Francisco,2020-09-13,,female
Joshua Vasquez,25.0,SF,2020-12-30,10.0,Mmale
Steven Warren,51.0,Los Angele,2022-01-09,2000000.0,Male
Michael Hicks,20.0,San Francisco,2022-02-05,,
Morgan Steele,48.0,SF,2022-12-12,,
Matthew Smith,50.0,LA,2024-05-30,159900.1061484842,Female
Joshua Powell,58.0,Los Angele,2020-05-21,,
,56.0,San Francisco,2022-07-03,,
Amy Banks,22.0,SF,2022-01-24,10.0,
Patricia Schwartz,,Los Angeles,2022-06-05,10.0,Female
Robert Lopez,67.0,Los Angele,2022-12-06,2000000.0,male
Tiffany Brown,66.0,San Francisco,2019-12-13,9999999.0,Mmale
,53.0,New York,05/02/2020,10.0,Femle
,47.0,LA,2021-07-25,2000000.0,
Billy Lewis,28.0,san francisco,2021-09-28,10.0,female
Lori Thomas PhD,,new york,2022-01-29,10.0,female
Joy Doyle,22.0,Los Angele,2024-08-23,118451.39554306174,Femle
Robert Caldwell,48.0,Los Angele,2022-12-18,,Mmale
Michael Rangel,40.0,Los Angele,2020-03-02,,
Nina Carter,60.0,LA,25/10/2023,10.0,Male
Ashley Smith,59.0,Los Angeles,,9999999.0,Mmale
Timothy Adams,18.0,SF,2022-09-02,9999999.0,Male
Wendy Boyd,52.0,San Francisco,2022-04-29,10.0,
Ryan Fuller,33.0,New York,2022-05-08,10.0,Mmale
,43.0,Los Angele,2021-07-30,9999999.0,Male
Kelly Wiley,,SF,2023-08-02,9999999.0,Male
Dr. Ebony Pearson,,Los Angeles,2024-10-09,139284.5897529556,Femle
Natalie Mullins,20.0,Los Angele,2023-01-16,,female
Emily Diaz,,San Francisco,,,Femle
Norman Lewis,52.0,San Francisco,2020-05-07,,femlae
Debbie Elliott,47.0,LA,2020-07-22,10.0,female
Barbara Joyce,41.0,SF,2022-03-01,,Female
Gary Blair,51.0,san francisco,10/12/2023,,femlae
Sara Robinson,55.0,LA,22/10/2022,,female
Chad Robinson,,Los Angele,2023-06-05,9999999.0,Femle
Kevin Smith MD,28.0,LA,2024-10-08,195269.2556818486,
Samantha Aguirre,41.0,New York,06/09/2023,9999999.0,Femle
,25.0,san francisco,2024-03-23,,Female
Melissa Terry PhD,67.0,san francisco,30/01/2023,,femlae
Jaime Kennedy,53.0,San Francisco,21/08/2020,9999999.0,
Kyle Berry,49.0,san francisco,2021-05-17,211222.78553355264,femlae
Jared Andrews,45.0,new york,2021-05-20,2000000.0,Female
Deborah Wilson,19.0,Los Angele,2021-05-23,2000000.0,Male
Jacob Velasquez,,LA,2021-02-24,9999999.0,Female
Colton Thompson,36.0,Los Angele,2024-05-21,9999999.0,femlae
Michael Sanders,26.0,New York,27/04/2023,2000000.0,Mmale
Christopher Bartlett PhD,58.0,LA,2020-05-18,260513.014877,Mmale
Joshua Edwards,,SF,2023-08-24,9999999.0,Mmale
Catherine Montgomery,28.0,San Francisco,28/01/2020,10.0,Mmale
Jennifer Smith,61.0,San Francisco,2024-04-06,,male
Angela Pham,20.0,San Francisco,2021-08-21,,Femle
Zachary Patton,47.0,san francisco,2022-07-21,2000000.0,femlae
Emily Carr,26.0,san francisco,,10.0,female
Leonard Wagner,42.0,new york,2023-12-02,,Female
Aaron Jackson,35.0,Los Angeles,2024-09-24,2000000.0,femlae
Lisa Mendoza,29.0,Los Angeles,2022-09-08,2000000.0,femlae
,45.0,san francisco,2024-08-02,,male
Elizabeth Mcguire,,Los Angele,2023-09-04,10.0,male
Felicia Nelson,20.0,Los Angeles,2020-09-07,,Male
Karen Williamson,,New York,2020-04-16,2000000.0,
Wendy Francis,70.0,New York,2024-07-17,,male
Melissa Miller,39.0,Los Angele,2022-02-09,2000000.0,Femle
Charles Jones,35.0,new york,2023-05-11,,Male
,56.0,new york,2024-04-25,10.0,Femle
Diane Cannon,20.0,new york,,10.0,Mmale
,69.0,LA,2019-12-28,2000000.0,male
,50.0,LA,2020-03-18,,
Kim Merritt,52.0,San Francisco,2024-02-07,9999999.0,Female
Julie Delgado,23.0,new york,2022-12-27,256470.5075896368,Female
Alexis Powell,45.0,new york,2022-02-10,2000000.0,Male
Dominique Hart,63.0,new york,,9999999.0,female
Mary Garcia,30.0,Los Angeles,2020-11-26,9999999.0,Mmale
,35.0,new york,2023-12-25,2000000.0,female
Jeffrey Rocha,51.0,San Francisco,2021-09-21,9999999.0,
James Kennedy,26.0,san francisco,2024-08-17,10.0,Male
Bruce Anderson,50.0,Los Angele,2022-12-12,,Mmale
Andrew Myers MD,40.0,SF,16/04/2022,9999999.0,Female
,53.0,new york,27/06/2023,71198.82554835669,female
Kristopher Webb,52.0,san francisco,2022-04-04,,male
Anna Deleon,62.0,new york,2020-10-13,9999999.0,Mmale
,36.0,SF,2020-06-10,9999999.0,Mmale
Jennifer Cooper,30.0,Los Angele,2020-01-07,,female
Kimberly Bishop,38.0,LA,2023-10-12,10.0,female
Richard Shannon,47.0,Los Angeles,22/07/2023,2000000.0,femlae
Christopher Stevens,54.0,Los Angele,,,female
Alexa Chan,47.0,Los Angeles,2023-12-04,10.0,Female
Melissa French,60.0,LA,2024-09-23,,female
Jennifer Rice,51.0,SF,2022-02-28,9999999.0,male
,49.0,San Francisco,2019-12-25,9999999.0,femlae
,59.0,New York,2024-02-27,76171.96287447549,female
Carl Jones,34.0,new york,2023-12-24,181382.91052598477,male
,37.0,Los Angeles,,10.0,male
Lisa Waller,61.0,San Francisco,2024-08-20,10.0,female
Vincent Fisher,51.0,Los Angele,09/10/2022,,Mmale
Rachel Nelson,65.0,Los Angele,2021-08-09,9999999.0,Femle
Megan Hernandez,21.0,new york,2024-06-16,,male
Nicole Kelley,45.0,new york,2022-03-01,2000000.0,Male
Blake Juarez,33.0,san francisco,,9999999.0,Male
Kayla Martin,31.0,Los Angeles,2021-06-04,2000000.0,male
Jonathan Nunez,,Los Angele,2024-07-14,,Female
,21.0,Los Angeles,2021-12-10,10.0,Female
Jessica Eaton,38.0,new york,,,Female
Dana Davis,56.0,San Francisco,2023-07-25,247108.6262690463,Female
Christopher Fleming,,LA,2023-01-11,9999999.0,femlae
Julie Wilson,29.0,SF,14/11/2021,9999999.0,Male
Derek Diaz,41.0,san francisco,13/09/2024,,
,33.0,New York,2024-03-14,,Femle
Justin Miller,45.0,SF,2021-06-05,2000000.0,Mmale
Linda Sharp,48.0,Los Angeles,2022-02-17,2000000.0,Male
Ashley Chase,50.0,san francisco,2021-06-03,10.0,Male
James Hale,63.0,san francisco,2022-12-15,9999999.0,male
Jessica Green,65.0,san francisco,2023-10-27,10.0,Femle
John Clayton,67.0,new york,2024-03-28,,femlae
Vanessa Lambert,53.0,SF,2021-06-09,2000000.0,Femle
Benjamin Martinez,24.0,San Francisco,2021-03-13,99378.05673918327,male
Erica Gray,,new york,2023-03-08,10.0,Female
Kayla Aguilar,24.0,San Francisco,,10.0,male
Edgar Houston,,LA,23/06/2020,9999999.0,femlae
Daniel Pearson,70.0,san francisco,02/01/2020,2000000.0,female
Jason Gutierrez,35.0,Los Angeles,2021-11-20,217538.79084757424,Female
Kayla Carter,,san francisco,02/04/2022,93532.73281261753,Male
Joshua Williams,21.0,SF,25/04/2021,2000000.0,female
Michael Rogers,23.0,Los Angele,11/09/2021,10.0,female
Lance Barnett,48.0,San Francisco,2024-05-09,10.0,male
Amber Johnson,47.0,SF,2020-05-26,2000000.0,Mmale
Daniel Diaz,35.0,Los Angele,2022-05-04,9999999.0,
Mark Olson,52.0,LA,2020-10-01,147256.62984094527,female
Dr. Julie Morton,23.0,SF,2024-08-06,,Female
Charles Wilson,23.0,new york,2022-04-04,2000000.0,female
Danny Gomez,66.0,Los Angele,,10.0,Female
,36.0,SF,2023-03-08,,femlae
Brittany Gonzalez,62.0,Los Angele,2022-03-01,2000000.0,Female
Kevin Anderson,19.0,San Francisco,2023-11-16,,Female
Ashley Stone,46.0,san francisco,,,Female
Natalie Bond,62.0,Los Angeles,2022-07-14,9999999.0,male
John Owens,,New York,24/12/2023,9999999.0,femlae
Lori Rogers,37.0,San Francisco,2023-02-16,,femlae
Anthony King,,san francisco,2024-01-27,10.0,Mmale
Jesse Olson,26.0,San Francisco,2021-09-25,2000000.0,male
Dr. Jennifer Case,70.0,LA,25/01/2023,10.0,Male
Patricia Lozano,43.0,SF,,10.0,
Bradley Taylor,54.0,New York,2023-10-20,9999999.0,Female
Jesse Taylor,47.0,New York,2020-05-28,9999999.0,
Michael Sutton,27.0,San Francisco,27/12/2020,,Mmale
Jessica Bishop,,Los Angele,2021-05-10,2000000.0,femlae
Jacqueline Kelly,21.0,LA,2022-08-20,10.0,Mmale
Rachel Smith,25.0,SF,24/10/2021,,
Andrea Rowland,23.0,Los Angeles,,10.0,male
Austin Reed,32.0,New York,,10.0,Female
Alexandria Hensley,62.0,SF,19/01/2022,,
Nicholas Lopez,44.0,Los Angeles,2023-08-04,,Mmale
Bill Gibbs,64.0,Los Angeles,2023-12-17,2000000.0,Femle
Trevor Walker,61.0,New York,2021-02-03,,Female
Jillian Green,49.0,SF,,,male
Bryan Taylor,67.0,san francisco,2024-01-01,10.0,male
Carl Boone,61.0,new york,2020-01-18,140749.50306717635,female
Diane Lang,64.0,Los Angeles,2023-11-14,,femlae
Emily Foster,26.0,san francisco,2022-01-13,284240.35696370446,femlae
Daniel Patterson,20.0,new york,04/11/2019,10.0,Mmale
Michael Williams,31.0,Los Angele,,9999999.0,Male
Julie Williamson,20.0,san francisco,2022-09-20,10.0,male
Kimberly Atkinson,24.0,san francisco,,,femlae
Patrick Brewer,62.0,SF,2023-10-12,10.0,Femle
,45.0,Los Angeles,2020-08-26,9999999.0,
Frank Warren,35.0,San Francisco,2023-01-24,,femlae
Dawn Wilson,53.0,Los Angele,2022-04-08,10.0,
Kathy Price,57.0,Los Angeles,2024-09-30,10.0,Femle
Shelby Ellis,19.0,Los Angele,03/07/2021,2000000.0,Male
,,SF,2019-11-18,9999999.0,
,,Los Angele,2021-07-23,9999999.0,male
Mrs. Angela Williams,58.0,New York,2022-05-24,9999999.0,Mmale
Christopher Parrish,66.0,Los Angele,2023-03-13,2000000.0,Female
Alicia Mann,37.0,San Francisco,2021-08-21,,male
Sabrina Martin,20.0,san francisco,2020-07-29,2000000.0,Mmale
,46.0,New York,2021-06-06,2000000.0,Mmale
Diamond Wilcox,,san francisco,2022-08-11,10.0,Female
William Kane,42.0,Los Angele,2023-12-17,261329.43339107992,Male
Mr. John Padilla,69.0,San Francisco,2023-03-22,9999999.0,Femle
Melissa Salinas,18.0,Los Angeles,2022-03-15,,Female
Derrick Jimenez,70.0,Los Angeles,2021-06-13,10.0,Male
Johnathan Nelson,,new york,2020-11-12,2000000.0,Femle
,,Los Angeles,2024-04-17,111953.33375464077,Mmale
Joshua Johnston,,LA,13/11/2019,9999999.0,Female
Jerry Delacruz,50.0,Los Angele,,,female
Jennifer Ross,57.0,New York,2021-03-06,,
Brandon Ibarra,50.0,san francisco,22/12/2019,9999999.0,male
David Rodriguez,,Los Angele,20/02/2023,2000000.0,femlae
Dr. Connie Washington MD,,new york,2023-04-29,2000000.0,Male
Dennis Rice,29.0,San Francisco,2023-01-30,10.0,Female
William Johnson,42.0,New York,2024-02-10,,male
Todd Taylor,49.0,San Francisco,2022-05-12,9999999.0,Mmale
Amanda Perry,60.0,SF,2021-12-16,2000000.0,Male
,,new york,,2000000.0,femlae
Paula Braun,34.0,Los Angele,24/03/2024,10.0,Male
Sarah Garza,41.0,SF,2021-06-04,,male
Lance Garcia,49.0,LA,18/10/2023,10.0,Male
,67.0,LA,,9999999.0,male
Phyllis Estrada,62.0,LA,2021-06-08,238578.01744361853,
Christy Patel,67.0,San Francisco,2022-01-15,10.0,male
Sheila Wright,,new york,28/10/2022,10.0,
,24.0,San Francisco,2021-10-01,,Female
Mitchell Wilson,68.0,Los Angeles,2023-06-25,10.0,
,53.0,SF,2023-02-12,,male
,47.0,SF,2021-08-31,9999999.0,female
,27.0,new york,01/12/2022,53043.7431351846,Femle
William Hooper,28.0,Los Angele,01/08/2022,10.0,Male
Lisa Smith,63.0,LA,,91311.83704077965,Mmale
Cameron Moore,69.0,san francisco,2022-01-17,2000000.0,Male
Marcia Beck,52.0,SF,19/07/2024,9999999.0,
Alexis Torres,54.0,Los Angeles,2021-11-25,79806.45286089898,
Nicholas Matthews,19.0,Los Angele,28/01/2024,2000000.0,Femle
Jaime Martin,,new york,2020-11-12,2000000.0,male
Douglas Phillips,64.0,Los Angeles,2023-03-02,,Female
Vincent Mccarthy,66.0,LA,2024-01-06,9999999.0,Mmale
Mrs. Stephanie Scott,54.0,san francisco,2020-11-17,2000000.0,Female
Brooke Hall,21.0,San Francisco,2023-09-03,,
Jonathan Ramos,44.0,New York,2021-08-03,10.0,Female
John Dunn,45.0,new york,2022-02-08,10.0,female
,21.0,Los Angeles,16/04/2022,246015.34991187564,
Amber Powell,39.0,Los Angele,2023-02-09,2000000.0,
Deborah Johnston,29.0,LA,2021-12-21,173954.36772664858,Mmale
,52.0,San Francisco,2021-07-25,2000000.0,Mmale
Sara Baker,68.0,san francisco,2021-07-22,2000000.0,female
,45.0,New York,2023-01-22,64027.463513324314,Male
Barbara Braun,24.0,Los Angeles,03/09/2024,197570.6609569291,female
Matthew Ramirez,59.0,Los Angele,17/10/2020,2000000.0,male
Edwin Barr,38.0,san francisco,2020-05-18,187136.31861814286,Mmale
Mrs. Caitlin Gonzales DVM,34.0,SF,2024-08-26,9999999.0,Mmale
,35.0,san francisco,2021-03-13,9999999.0,male
Michael Reid,34.0,SF,08/07/2023,9999999.0,Mmale
Rachel Berg,23.0,San Francisco,2022-06-24,10.0,Femle
Victor Morris,67.0,new york,,245712.58945039797,male
Dillon Smith,56.0,san francisco,2024-06-13,,female
Thomas Smith,,new york,2021-06-30,163601.30193891618,Mmale
Jason West,54.0,Los Angeles,2023-05-02,10.0,Male
Sarah Calhoun,,new york,2022-07-25,,Femle
Katherine Perkins,45.0,Los Angeles,30/10/2023,2000000.0,femlae
Antonio Brooks,29.0,New York,2021-01-11,10.0,Mmale
Benjamin Webster,19.0,New York,2022-11-10,10.0,Femle
,23.0,SF,2024-08-18,9999999.0,Female
Lindsey Weaver,67.0,San Francisco,2021-12-25,9999999.0,female
Debbie Payne,29.0,san francisco,29/07/2021,61533.30055305968,male
Destiny Hill,41.0,Los Angele,14/12/2023,10.0,female
Sean Myers,59.0,San Francisco,2020-01-12,,Female
Howard Kim,54.0,New York,,123801.53810505863,femlae
Charles Stevenson,34.0,LA,22/12/2023,2000000.0,Male
Kimberly Sanders,45.0,New York,2021-04-09,,Mmale
Michael Bowen,35.0,LA,2024-08-13,9999999.0,male
Gary Hall,43.0,New York,2023-01-04,9999999.0,Male
Maria Pierce,21.0,LA,2020-05-11,9999999.0,femlae
Rebecca Harris,42.0,San Francisco,2024-06-16,2000000.0,femlae
James Wilcox,24.0,LA,2023-04-24,279968.4008300385,Male
Matthew Choi,22.0,san francisco,2024-04-20,,Male
Kimberly Smith,34.0,San Francisco,28/06/2022,,
Cynthia Morgan,45.0,san francisco,12/09/2022,2000000.0,
Angela Martinez,36.0,Los Angeles,20/08/2023,2000000.0,female
Kelly Hardin,24.0,LA,,2000000.0,Male
Jeffrey Lynn,29.0,Los Angele,2024-10-17,9999999.0,Mmale
Mark Kerr,37.0,LA,2024-02-18,9999999.0,
Jason Fitzgerald,26.0,New York,2022-04-23,9999999.0,femlae
,22.0,Los Angele,2023-05-15,2000000.0,Femle
Nicholas Rodriguez,59.0,LA,2019-12-08,10.0,Female
,52.0,Los Angeles,2020-04-02,9999999.0,Mmale
,46.0,Los Angele,,10.0,femlae
Craig Grant,42.0,San Francisco,2023-09-19,,Female
April Hernandez,38.0,new york,2022-02-19,9999999.0,male
,63.0,san francisco,2020-12-13,2000000.0,Femle
Anna Ayala,66.0,SF,29/07/2024,2000000.0,female
Steven Shannon,22.0,san francisco,2021-07-27,,femlae
Amanda Holland,69.0,New York,28/02/2021,,Male
Tammie Mooney,54.0,new york,2019-12-23,9999999.0,male
Tanner Salazar,38.0,LA,2020-12-24,2000000.0,Mmale
Cody Villanueva,41.0,new york,14/08/2021,,femlae
,32.0,Los Angele,2024-07-20,9999999.0,male
Karen Miller,40.0,Los Angeles,2022-02-19,9999999.0,Mmale
